          %Evm          Svm            E11          E22          E33          E23          E13          E12         SCAU11       SCAU22       SCAU33       SCAU23       SCAU13       SCAU12      TEMP
  0.10299E+00  0.42940E+03    0.50835E-01  0.52165E-01 -0.10300E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.00000E+00  0.00000E+00 -0.42935E+03 -0.27393E+01  0.15596E+01 -0.14209E+01
  0.10399E+00  0.42993E+03    0.51330E-01  0.52670E-01 -0.10400E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.00000E+00  0.00000E+00 -0.42989E+03 -0.27356E+01  0.15584E+01 -0.14237E+01
  0.10499E+00  0.43047E+03    0.51824E-01  0.53176E-01 -0.10500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.00000E+00  0.00000E+00 -0.43042E+03 -0.27319E+01  0.15570E+01 -0.14265E+01
  0.10599E+00  0.43100E+03    0.52319E-01  0.53681E-01 -0.10600E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.00000E+00  0.00000E+00 -0.43096E+03 -0.27282E+01  0.15555E+01 -0.14292E+01
  0.10699E+00  0.43153E+03    0.52813E-01  0.54187E-01 -0.10700E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.00000E+00  0.00000E+00 -0.43149E+03 -0.27246E+01  0.15538E+01 -0.14319E+01
  0.10799E+00  0.43206E+03    0.53307E-01  0.54693E-01 -0.10800E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.00000E+00  0.00000E+00 -0.43202E+03 -0.27210E+01  0.15519E+01 -0.14346E+01
  0.10899E+00  0.43258E+03    0.53802E-01  0.55198E-01 -0.10900E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.00000E+00  0.00000E+00 -0.43254E+03 -0.27174E+01  0.15499E+01 -0.14373E+01
  0.10999E+00  0.43311E+03    0.54296E-01  0.55704E-01 -0.11000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.00000E+00  0.00000E+00 -0.43307E+03 -0.27139E+01  0.15477E+01 -0.14399E+01
  0.11099E+00  0.43363E+03    0.54790E-01  0.56210E-01 -0.11100E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.00000E+00  0.00000E+00 -0.43359E+03 -0.27105E+01  0.15454E+01 -0.14426E+01
  0.11199E+00  0.43415E+03    0.55284E-01  0.56716E-01 -0.11200E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.00000E+00  0.00000E+00 -0.43411E+03 -0.27071E+01  0.15430E+01 -0.14452E+01
  0.11299E+00  0.43467E+03    0.55777E-01  0.57223E-01 -0.11300E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.00000E+00  0.00000E+00 -0.43463E+03 -0.27039E+01  0.15404E+01 -0.14478E+01
  0.11399E+00  0.43519E+03    0.56271E-01  0.57729E-01 -0.11400E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.00000E+00  0.00000E+00 -0.43515E+03 -0.27007E+01  0.15377E+01 -0.14505E+01
  0.11499E+00  0.43571E+03    0.56765E-01  0.58235E-01 -0.11500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.00000E+00  0.00000E+00 -0.43567E+03 -0.26976E+01  0.15349E+01 -0.14531E+01
